Year,Année,ISO,Jurisdiction,Juridiction,Management,Aménagement,Harvesting method,Méthode de récolte,Tenure (En),Tenure (Fr),Area (hectares),Data qualifier,Superficie (en hectare),Qualificatifs de données
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,4197,a,4197,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,20425,e,20425,e
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,1374,a,1374,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,71,a,71,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,145,a,145,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,a,0,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,436,a,436,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,1160,a,1160,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,615,a,615,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,689,a,689,a
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2013,2013,NS,Nova Scotia,Nouvelle-Écosse,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,40,e,40,e
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,108,e,108,e
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,42,e,42,e
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,0,a,0,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2013,2013,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2013,2013,NU,Nunavut,Nunavut,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,103177,e,103177,e
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,11245,e,11245,e
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,1575,e,1575,e
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,8191,e,8191,e
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,669,e,669,e
2013,2013,ON,Ontario,Ontario,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,ON,Ontario,Ontario,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2013,2013,ON,Ontario,Ontario,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Federal land,Terres fédérales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Provincial land,Terres provinciales,15,e,15,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Private land,Terres privées,2559,e,2559,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Provincial land,Terres provinciales,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Private land,Terres privées,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Provincial land,Terres provinciales,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Private land,Terres privées,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Provincial land,Terres provinciales,7,a,7,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Private land,Terres privées,0,e,0,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Provincial land,Terres provinciales,38,e,38,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Uneven-aged management,Aménagement inéquienne,Commercial thinning,Éclaircie commerciale,Private land,Terres privées,16,e,16,e
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Provincial land,Terres provinciales,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,Unspecified,Indéterminée,Private land,Terres privées,,u,,u
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Other,Autre,Private land,Terres privées,0,E,0,E
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Even-aged management,Aménagement équienne,Other,Autre,Provincial land,Terres provinciales,0,E,0,E
2013,2013,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Clearcut - 1-stage and 2-stage,Coupe à blanc - 1-étape et 2-étape,Federal land,Terres fédérales,48,a,48,a
2013,2013,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Shelterwood,Progressive,Federal land,Terres fédérales,23,a,23,a
2013,2013,QC,Quebec,Québec,Even-aged management,Aménagement équienne,Seed tree,Avec réserve de semenciers,Federal land,Terres fédérales,,u,,u
2013,2013,QC,Quebec,Québec,Uneven-aged management,Aménagement inéquienne,Selection,Coupe de jardinage,Federal land,Terres fédérales,53,a,53,a
